Chr,SNP_data,methylation_data,last_meth_value_with_SNP_coverage,first_meth_value_with_SNP_coverage,last_meth_index_with_SNP_coverage,first_meth_index_with_SNP_coverage,population,region,cov_file,chunk_start,chunk_end,modified_methylation_data
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,980001,1e+06,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_980001-1e+06.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1000001,1020000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1000001-1020000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1020001,1040000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1020001-1040000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1040001,1060000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1040001-1060000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1060001,1080000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1060001-1080000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1080001,1100000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1080001-1100000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1100001,1120000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1100001-1120000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1120001,1140000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1120001-1140000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1140001,1160000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1140001-1160000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1160001,1180000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1160001-1180000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1180001,1200000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1180001-1200000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1200001,1220000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1200001-1220000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1220001,1240000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1220001-1240000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1240001,1260000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1240001-1260000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1260001,1280000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1260001-1280000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1280001,1300000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1280001-1300000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1300001,1320000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1300001-1320000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1320001,1340000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1320001-1340000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1340001,1360000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1340001-1360000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1360001,1380000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1360001-1380000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1380001,1400000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1380001-1400000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1400001,1420000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1400001-1420000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1420001,1440000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1420001-1440000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1440001,1460000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1440001-1460000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1460001,1480000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1460001-1480000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1480001,1500000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1480001-1500000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1500001,1520000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1500001-1520000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1520001,1540000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1520001-1540000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1540001,1560000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1540001-1560000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1560001,1580000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1560001-1580000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1580001,1600000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1580001-1600000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1600001,1620000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1600001-1620000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1620001,1640000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1620001-1640000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1640001,1660000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1640001-1660000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1660001,1680000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1660001-1680000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1680001,1700000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1680001-1700000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1700001,1720000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1700001-1720000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1720001,1740000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1720001-1740000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1740001,1760000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1740001-1760000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1760001,1780000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1760001-1780000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1780001,1800000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1780001-1800000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1800001,1820000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1800001-1820000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1820001,1840000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1820001-1840000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1840001,1860000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1840001-1860000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1860001,1880000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1860001-1880000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1880001,1900000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1880001-1900000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1900001,1920000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1900001-1920000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1920001,1940000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1920001-1940000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1940001,1960000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1940001-1960000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1960001,1980000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1960001-1980000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1980001,2e+06,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_1980001-2e+06.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr2_AA.rda,241863783,10001,2019984,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,2000001,2019984,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr2_AA_2000001-2019984.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,1,20000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_1-20000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,20001,40000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_20001-40000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,40001,60000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_40001-60000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,60001,80000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_60001-80000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,80001,1e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_80001-1e+05.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,100001,120000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_100001-120000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,120001,140000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_120001-140000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,140001,160000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_140001-160000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,160001,180000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_160001-180000.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,180001,2e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_180001-2e+05.rds
3,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr3.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/dlpfc/out/chr3_AA.rda,198099789,11602,1538467,1,AA,dlpfc,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_dlpfc.csv,200001,220000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/dlpfc/out/chr3_AA_200001-220000.rds
